doc_id,source,sentence,has_smell,smell_codes,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19
기능요구사항,HWP 요구사항후보,화면 상단에 질의등록 및 답변을 확인할 수 있는 바로가기 기능을 제공해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,목록조회/계획신고서/신청/처리 탭으로 구분하여 구현해야 한다. [목록조회] 1.,1,"S2, S5, S18",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"검색된 결과에 대하여 계획신청서/신청서 등록, 출력 기능을 구현해야 한다.",1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"해당 계획신고서 내역에 대한 임시접수, 접수, 수정, 삭제, 서식 출력 기능을 구현해야 한다.",1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"기업규모 이력조회 및 업종변경 이력조회, 피보험자수 조회 기능을 구현해야 한다.",1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,대상자 등록 기능을 구현해야 한다. [신청] 1.,1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"해당 신청서 내역에 대한 접수, 수정, 삭제, 서식 출력 기능을 구현해야 한다.",1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"기업규모 이력조회 및 업종변경 이력조회, 피보험자수 조회 기능을 구현해야 한다.",1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"대상자 등록기능, 파일첨부 기능을 구현해야 한다. [처리] 1.",1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,검토요건 : 보험료체납/부정수급지급제한기간/고용유지조치기간 중 감원/계획신고서제출/고용유지조치불가피성/피보험자격취득자의휴직/휴직수당지급/감원방지기간미준수 여부 등 고용안정지원금 지급 검토내역에 대한 검토 기능을 구현해야 한다.,1,"S5, S18, S19",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
기능요구사항,HWP 요구사항후보,"피보험자 목록조회, 대상자 등록 기능을 구현해야 한다.",1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"세입미납금/차감금, 여입미납금/차감금, 실지급액, 상계처리검토내역 등을 등록하여 미납/체납 내역 및 상계처리 기능을 구현해야 한다.",1,"S5, S8, S18",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"등록/수정/삭제 및 결재요청, 회수, 반려, 결재/지급결정 기능을 구현해야 한다.",1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,검토보고서 및 통지서 출력 기능을 구현해야 한다.,1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,사용자 권한에 따라 등록/조회 기능의 관리가 가능해야 한다.,1,"S2, S13",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
기능요구사항,HWP 요구사항후보,조회시 조회되는 개수를 10개/20개/50개/100개로 선택할 수 있어야 한다 3.,1,"S2, S18",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"화면 상단에 전산도움말 등록기능이 있어야 하고, 이 기능을 센터 담당자가 확인할 수 있어야 한다.",1,"S15, S18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
기능요구사항,HWP 요구사항후보,조회하는 화면에 대하여 화면 내용 그대로 출력하는 기능을 제공해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,화면 상단에 질의등록 및 답변을 확인할 수 있는 바로가기 기능을 제공해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,목록조회/계획신고서/완료신고서/신청/처리 탭으로 구분하여 구현해야 한다. [목록조회] 1.,1,"S2, S5, S18",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"검색된 결과에 대하여 계획신청서/신청서 등록, 출력 기능을 구현해야 한다.",1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"해당 계획신고서 내역에 대한 임시접수, 접수, 수정, 삭제, 서식 출력 기능을 구현해야 한다.",1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"기업규모 이력조회 및 업종변경 이력조회, 피보험자수 조회 기능을 구현해야 한다.",1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,대상자 등록 기능을 구현해야 한다. [완료신고서] 1.,1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"해당 계획신고서 내역에 대한 임시접수, 접수, 수정, 삭제, 서식 출력 기능을 구현해야 한다.",1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"기업규모 이력조회 및 업종변경 이력조회, 피보험자수 조회 기능을 구현해야 한다.",1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,대상자 등록 기능을 구현해야 한다. [신청] 1.,1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"해당 신청서 내역에 대한 접수, 수정, 삭제, 서식 출력 기능을 구현해야 한다.",1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"기업규모 이력조회 및 업종변경 이력조회, 피보험자수 조회 기능을 구현해야 한다.",1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"대상자 등록기능, 파일첨부 기능을 구현해야 한다. [처리] 1.",1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,검토요건 : 수급요건 : 보험료체납/부정수급지급제한기간/고용유지조치기간 중 감원/계획/인력재배치완료신고서제출/고용유지조치불가피성/계속근로 보장/근로자동의/종전사업피보험자의60%이상재배치/감원방지기간미준수 여부 등 고용안정지원금 지급 검토내역에 대한 검토 기능을 구현해야 한다.,1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"피보험자 목록조회, 대상자 등록 기능을 구현해야 한다.",1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"세입미납금/차감금, 여입미납금/차감금, 실지급액, 상계처리검토내역 등을 등록하여 미납/체납 내역 및 상계처리 기능을 구현해야 한다.",1,"S5, S8, S18",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"등록/수정/삭제 및 결재요청, 회수, 반려, 결재/지급결정 기능을 구현해야 한다.",1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,검토보고서 및 통지서 출력 기능을 구현해야 한다.,1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,사용자 권한에 따라 등록/조회 기능의 관리가 가능해야 한다.,1,"S2, S13",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
기능요구사항,HWP 요구사항후보,조회시 조회되는 개수를 10개/20개/50개/100개로 선택할 수 있어야 한다 3.,1,"S2, S18",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"화면 상단에 전산도움말 등록기능이 있어야 하고, 이 기능을 센터 담당자가 확인할 수 있어야 한다.",1,"S15, S18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
기능요구사항,HWP 요구사항후보,조회하는 화면에 대하여 화면 내용 그대로 출력하는 기능을 제공해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,화면 상단에 질의등록 및 답변을 확인할 수 있는 바로가기 기능을 제공해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,목록조회/신청/처리 탭으로 구분하여 구현해야 한다. [목록조회] 1.,1,"S2, S5, S18",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"검색된 결과에 대하여 계획신청서/신청서 등록, 출력 기능을 구현해야 한다.",1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"해당 신청서 내역에 대한 접수, 수정, 삭제, 서식 출력 기능을 구현해야 한다.",1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"기업규모 이력조회 및 업종변경 이력조회, 피보험자수 조회 기능을 구현해야 한다.",1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"대상자 등록기능, 파일첨부 기능을 구현해야 한다. [처리] 1.",1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,검토요건 : 보험료체납/부정수급지급제한기간/총공사금액이300억원(하수급50억원)초과(2006년부터는 해당사항없음) 등 고용안정지원금 지급 검토내역에 대한 검토 기능을 구현해야 한다.,1,"S5, S18, S19",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
기능요구사항,HWP 요구사항후보,"피보험자 목록조회, 대상자 등록 기능을 구현해야 한다.",1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"세입미납금/차감금, 여입미납금/차감금, 실지급액, 상계처리검토내역 등을 등록하여 미납/체납 내역 및 상계처리 기능을 구현해야 한다.",1,"S5, S8, S18",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"등록/수정/삭제 및 결재요청, 회수, 반려, 결재/지급결정 기능을 구현해야 한다.",1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,검토보고서 및 통지서 출력 기능을 구현해야 한다.,1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,사용자 권한에 따라 등록/조회 기능의 관리가 가능해야 한다.,1,"S2, S13",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
기능요구사항,HWP 요구사항후보,조회시 조회되는 개수를 10개/20개/50개/100개로 선택할 수 있어야 한다 3.,1,"S2, S18",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"화면 상단에 전산도움말 등록기능이 있어야 하고, 이 기능을 센터 담당자가 확인할 수 있어야 한다.",1,"S15, S18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
기능요구사항,HWP 요구사항후보,조회하는 화면에 대하여 화면 내용 그대로 출력하는 기능을 제공해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,화면 상단에 질의등록 및 답변을 확인할 수 있는 바로가기 기능을 제공해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,목록조회/신청/처리 탭으로 구분하여 구현해야 한다. [목록조회] 1.,1,"S2, S5, S18",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"검색된 결과에 대하여 계획신청서/신청서 등록, 출력 기능을 구현해야 한다.",1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"해당 신청서 내역에 대한 접수, 수정, 삭제, 서식 출력 기능을 구현해야 한다.",1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"기업규모 이력조회 및 업종변경 이력조회, 피보험자수 조회 기능을 구현해야 한다.",1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"대상자 등록기능, 파일첨부 기능을 구현해야 한다. [처리] 1.",1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,검토요건 : 보험료체납/부정수급지급제한기간/지원대상근로자중복기재여부/건설근로자공제증지첨부란이모두사용되거나피공제자의사망등으로수첩회수 여부 등 고용안정지원금 지급 검토내역에 대한 검토 기능을 구현해야 한다.,1,"S5, S18, S19",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
기능요구사항,HWP 요구사항후보,"피보험자 목록조회, 대상자 등록 기능을 구현해야 한다.",1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"세입미납금/차감금, 여입미납금/차감금, 실지급액, 상계처리검토내역 등을 등록하여 미납/체납 내역 및 상계처리 기능을 구현해야 한다.",1,"S5, S8, S18",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"등록/수정/삭제 및 결재요청, 회수, 반려, 결재/지급결정 기능을 구현해야 한다.",1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,검토보고서 및 통지서 출력 기능을 구현해야 한다.,1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,사용자 권한에 따라 등록/조회 기능의 관리가 가능해야 한다.,1,"S2, S13",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
기능요구사항,HWP 요구사항후보,조회시 조회되는 개수를 10개/20개/50개/100개로 선택할 수 있어야 한다 3.,1,"S2, S18",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"화면 상단에 전산도움말 등록기능이 있어야 하고, 이 기능을 센터 담당자가 확인할 수 있어야 한다.",1,"S15, S18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
기능요구사항,HWP 요구사항후보,조회하는 화면에 대하여 화면 내용 그대로 출력하는 기능을 제공해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,화면 상단에 질의등록 및 답변을 확인할 수 있는 바로가기 기능을 제공해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,목록조회/접수완료/보완요청/반려/등록완료 탭으로 구분하여 구현해야 한다. [목록조회] 1.,1,"S2, S5, S18",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,검색 결과에 대하여 목록을 출력할 수 있는 기능을 구현해야 한다. [접수완료] 1.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,검색 결과에 대하여 목록을 출력할 수 있는 기능을 구현해야 한다. [보완요청] 1.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,검색 결과에 대하여 목록을 출력할 수 있는 기능을 구현해야 한다. [반려] 1.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,검색 결과에 대하여 목록을 출력할 수 있는 기능을 구현해야 한다. [등록완료] 1.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,검색 결과에 대하여 목록을 출력할 수 있는 기능을 구현해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,사용자 권한에 따라 등록/조회 기능의 관리가 가능해야 한다.,1,"S2, S13",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
기능요구사항,HWP 요구사항후보,조회시 조회되는 개수를 10개/20개/50개/100개로 선택할 수 있어야 한다 3.,1,"S2, S18",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"화면 상단에 전산도움말 등록기능이 있어야 하고, 이 기능을 센터 담당자가 확인할 수 있어야 한다.",1,"S15, S18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
기능요구사항,HWP 요구사항후보,조회하는 화면에 대하여 화면 내용 그대로 출력하는 기능을 제공해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,화면 상단에 질의등록 및 답변을 확인할 수 있는 바로가기 기능을 제공해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"징수대상자 신규등록, 1차연장처리, 2차처리, 조사완료등록, 서류미제출처리, 미처리삭제, 엑셀받기, 안내문출력, 안내문출력(사업주), 반려통지서 출력, 결재요청, 결재요청회수, 결재 기능을 구현해야 한다.",1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"안내문 출력시 담당자 전화번호, 팩스번호를 새로 입력하여 출력할 수 있도록 기능을 구현해야 한다.",1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"안내문 및 통지서의 주소를 급여신청서 주소, 피보험자 주소, 사업장 소재지 중 선택해서 출력할 수 있도록 기능을 구현해야 한다.",1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,사용자 권한에 따라 등록/조회 기능의 관리가 가능해야 한다.,1,"S2, S13",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
기능요구사항,HWP 요구사항후보,조회시 조회되는 개수를 10개/20개/50개/100개로 선택할 수 있어야 한다 3.,1,"S2, S18",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"화면 상단에 전산도움말 등록기능이 있어야 하고, 이 기능을 센터 담당자가 확인할 수 있어야 한다.",1,"S15, S18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
기능요구사항,HWP 요구사항후보,조회하는 화면에 대하여 화면 내용 그대로 출력하는 기능을 제공해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,화면 상단에 질의등록 및 답변을 확인할 수 있는 바로가기 기능을 제공해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,검색 결과를 출력할 수 있도록 기능을 제공해야 한다.,1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,사용자 권한에 따라 등록/조회 기능의 관리가 가능해야 한다.,1,"S2, S13",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
기능요구사항,HWP 요구사항후보,조회시 조회되는 개수를 10개/20개/50개/100개로 선택할 수 있어야 한다 3.,1,"S2, S18",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"화면 상단에 전산도움말 등록기능이 있어야 하고, 이 기능을 센터 담당자가 확인할 수 있어야 한다.",1,"S15, S18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
기능요구사항,HWP 요구사항후보,조회하는 화면에 대하여 화면 내용 그대로 출력하는 기능을 제공해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,화면 상단에 질의등록 및 답변을 확인할 수 있는 바로가기 기능을 제공해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,확인서 목록조회/확인서접수/확인서등록/급여신청목록조회/급여신청서접수/급여신청서 등록 탭으로 구분하여 구현해야 한다. [확인서 목록조회] 1.,1,"S2, S5, S18",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"검색된 결과에 대하여 급여신청, 출력 기능을 구현해야 한다.",1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"해당 확인서 내역에 대한 접수, 수정, 삭제, 확인서 출력 기능을 구현해야 한다. [확인서 등록] 1.",1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"해당 확인서 내역에 대한 등록, 수정, 삭제, 확인서 변경, 급여신청서 바로가기 기능을 구현해야 한다. [급여신청서 목록조회] 1.",1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,검색된 결과에 대하여 출력 기능을 구현해야 한다.,1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"해당 급여신청서 내역에 대한 접수, 수정, 삭제, 서식 출력, 확인서 바로가기 기능을 구현해야 한다. [급여신청서 등록] 1.",1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"해당 급여신청서 내역에 대한 등록, 수정, 삭제, 결재요청, 회수/반려, 결재(지급결정), 관련서식 출력 기능을 구현해야 한다. <추가 요구 기능> 1.",1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,사용자 권한에 따라 등록/조회 기능의 관리가 가능해야 한다.,1,"S2, S13",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
기능요구사항,HWP 요구사항후보,조회시 조회되는 개수를 10개/20개/50개/100개로 선택할 수 있어야 한다 3.,1,"S2, S18",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"화면 상단에 전산도움말 등록기능이 있어야 하고, 이 기능을 센터 담당자가 확인할 수 있어야 한다.",1,"S15, S18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
기능요구사항,HWP 요구사항후보,조회하는 화면에 대하여 화면 내용 그대로 출력하는 기능을 제공해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,화면 상단에 질의등록 및 답변을 확인할 수 있는 바로가기 기능을 제공해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,통상임금 내역을 출력할 수 있는 기능을 구현해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,사용자 권한에 따라 등록/조회 기능의 관리가 가능해야 한다.,1,"S2, S13",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
기능요구사항,HWP 요구사항후보,조회시 조회되는 개수를 10개/20개/50개/100개로 선택할 수 있어야 한다 3.,1,"S2, S18",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"화면 상단에 전산도움말 등록기능이 있어야 하고, 이 기능을 센터 담당자가 확인할 수 있어야 한다.",1,"S15, S18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
기능요구사항,HWP 요구사항후보,조회하는 화면에 대하여 화면 내용 그대로 출력하는 기능을 제공해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,화면 상단에 질의등록 및 답변을 확인할 수 있는 바로가기 기능을 제공해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"해당 피보험자에 대한 설문문항을 검색,등록,수정,삭제할 수 있는 기능을 구현해야 한다.",1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,사용자 권한에 따라 등록/조회 기능의 관리가 가능해야 한다.,1,"S2, S13",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
기능요구사항,HWP 요구사항후보,조회시 조회되는 개수를 10개/20개/50개/100개로 선택할 수 있어야 한다 3.,1,"S2, S18",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"화면 상단에 전산도움말 등록기능이 있어야 하고, 이 기능을 센터 담당자가 확인할 수 있어야 한다.",1,"S15, S18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
기능요구사항,HWP 요구사항후보,조회하는 화면에 대하여 화면 내용 그대로 출력하는 기능을 제공해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,화면 상단에 질의등록 및 답변을 확인할 수 있는 바로가기 기능을 제공해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,확인서 목록조회/확인서접수/확인서등록/급여신청목록조회/급여신청서접수/급여신청서 등록 탭으로 구분하여 구현해야 한다. [확인서 목록조회] 1.,1,"S2, S5, S18",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"검색된 결과에 대하여 급여신청, 출력 기능을 구현해야 한다.",1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"해당 확인서 내역에 대한 접수, 수정, 삭제, 확인서 출력 기능을 구현해야 한다. [확인서 등록] 1.",1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
